Artist URI(s),Artist Name(s)
"spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:6vXTefBL93Dj5IqAWq6OTv","Jason Derulo, French Montana"
"spotify:artist:75HK7rgkmDMTnWwwmcN53N, spotify:artist:2r7POU2f5jV6x3k4vsNwrM","Andy C, Fiora"
"spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n, spotify:artist:1OAjDaKgg00KCUYqDe68un","Dynoro, Gigi D'Agostino"
spotify:artist:7ewJCECkpkh56w0Y4VWzSY,Los Bravos
"spotify:artist:59wfkuBoNyhDMQGCljbUbA, spotify:artist:2gie1bU1LwnxdFAJoTLjzT, spotify:artist:23zg3TcAtWQy7J6upgbUnj","Diddy, Loon, Usher"
spotify:artist:5ZMLeokWf9ZKDStGUhokji,The Nashville Teens
spotify:artist:1255GTUKNCLCTvH9ctD4cT,Dru Hill
"spotify:artist:4OvZ8Dx72DO6lo6DRL6vjK, spotify:artist:7Bp4xXabhvbSB51SK3LJim","Gloria Loring, Carl Anderson"
spotify:artist:3g4Os4LNZvOQUaokeSLCwG,P.J. Proby
"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","The Weeknd, Doja Cat"
"spotify:artist:3t5xRXzsuZmMDkQzgOX35S, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:7DMveApC7UnC2NPfPvlHSU","Robin Schulz, David Guetta, Cheat Codes"
spotify:artist:7ooOn6bokl4mGV4CEaUz6A,Shakespears Sister
"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa"
spotify:artist:4zSVpDBP4CHchosvKAL96G,Candice Alley
spotify:artist:6sCbFbEjbYepqswM1vWjjs,Zendaya
"spotify:artist:61lyPtntblHJvA7FMMhi7E, spotify:artist:4Q6nIcaBED8qUel8bBx6Cr","Duke Dumont, Jax Jones"
"spotify:artist:4FcZfItjVIsfO9TynErl7X, spotify:artist:71Dhj822M1LGpuryPIV2KO","Jubël, NEIMY"
"spotify:artist:4qBgvVog0wzW75IQ48mU7v, spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","KYLE, Kehlani"
"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:6S2OmqARrzebs0tKUEyXyp","Clean Bandit, Demi Lovato"
"spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i, spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:55Aa2cqylxrFIXC767Z865","Destiny's Child, T.I., Lil Wayne"
"spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:09v1n02OCBEntKxrSTw1L1","Flume, T-Shirt"
spotify:artist:3PLh6iccb8pJzxWWLaKqDp,Das singende Krokodil vom Nil
"spotify:artist:48xCatjXaoohtyOHrHTijG, spotify:artist:6uNiUxDeo17yUnA472Zhni","Tigerlily, Nat Dunn"
spotify:artist:0cEJSYD5E7KbgfqpFr9KJ7,M.P.D. Limited
"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:6HCBnyTBSLdb3TFn2ayulY","Ed Sheeran, Leto"
spotify:artist:2hO4YtXUFJiUYS2uYFvHNK,Traveling Wilburys
spotify:artist:01U4snBkRWq0FBrK3P1mwM,Frankee
spotify:artist:1HvcqyRLS9nF8hAbTWOqpr,Dan Hartman
spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt
spotify:artist:6NJb7ZCMVLu2ZXwWJa2O3G,Gummibär
"spotify:artist:4x1nvY2FN8jxqAFA0DA02H, spotify:artist:4m2kfAHEnK7Z7qLGxeWtro, spotify:artist:2s4tjL6W3qrblOe0raIzwJ","John Lennon, The Plastic Ono Band, Yoko Ono"
spotify:artist:7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs
spotify:artist:4sbH2tr8ljTXKH5uBWhUD7,Pauline Henry
"spotify:artist:6DgP9otnZw5z6daOntINxp, spotify:artist:7uMh23xWiuR7zsNkuNcm2G","Joel Corry, MNEK"
"spotify:artist:1bT7m67vi78r2oqvxrP3X5, spotify:artist:2wY79sveU1sp5g7SokKOiI","Naughty Boy, Sam Smith"
spotify:artist:64NBWzoBYRleutVJjDfpkT,Ronnie And The Hi-Lites
"spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Shawn Mendes, Justin Bieber"
"spotify:artist:4ofCBoyEiGSePFAG500xev, spotify:artist:5KKpBU5eC2tJDzf0wmlRp2","Regard, RAYE"
"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Pitbull, Marc Anthony"
"spotify:artist:6VD4UEUPvtsemqD3mmTqCR, spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Deorro, Chris Brown"
spotify:artist:16dHCueD31uV6lKt0w8cRX,Marlisa
spotify:artist:6EH6O1QSalscuR0WfdczUt,Kathryn
"spotify:artist:6rEzedK7cKWjeQWdAYvWVG, spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Five, Queen"
spotify:artist:1RNwrc6Yfn4mxT8RCnck0y,Weddings Parties Anything
"spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:1bqxdqvUtPWZri43cKHac8","Jonas Blue, MAX"
spotify:artist:6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White
spotify:artist:3u1ulLq00Y3bfmq9FfjsPu,Ween
spotify:artist:6unIK8JFrGemCge3NIUDKE,Percy Faith
"spotify:artist:4FCzCS0KEgb0rgySWINItO, spotify:artist:49kB9joPdbpdFRj5tGoTXY, spotify:artist:2L9iHIK8h5HvZe6VXb0aOI","CID, Bahary, The Flying Lizards"
spotify:artist:187xgSpsFH8mMbAcoCW0zE,Billy Paul
"spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3oAazIwC0nAYkOKVQPUC38","Skrillex, Sirah"
spotify:artist:42vg2T0Xg9yPaAgogJzoQH,Atlas Genius
spotify:artist:7EUjDdRgLHcgFIL4sfhvFo,CDB
"spotify:artist:6vytZ677lz4LzCrUDcDokM, spotify:artist:3Isy6kedDrgPYoTS1dazA9","Blu Cantrell, Sean Paul"
"spotify:artist:1umoTEAL97Q6OAS1KX2RX3, spotify:artist:3NjAruKAeWHL1nCIoGESIF","TV Rock, Dukes of Windsor"
spotify:artist:5tZo7rC9bqWAmhJ1bsejXb,Ace Cannon
spotify:artist:6NaacjWVEwO2la6AnxH0ZK,Tight Fit
spotify:artist:1EevBGfUh3RSQSGpluxgBm,Joan Baez
spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE
spotify:artist:4nNwfeVaNJlfz8RdCT5MJO,Gareth Gates
spotify:artist:0CrCKxXekxMpkYfMEf8mca,Rebecca Ferguson
"spotify:artist:3q7HBObVc0L8jNeTe5Gofh, spotify:artist:1Oa0bMld0A3u5OTYfMzp5h","50 Cent, Nate Dogg"
"spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp, spotify:artist:56xTxG4nQMAs1GW9kvn0uA","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz"
"spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:6JL8zeS1NmiOftqZTRgdTz","Charlie Puth, Meghan Trainor"
"spotify:artist:6GI52t8N5F02MxU0g5U69P, spotify:artist:7fJYw1vK9yWb8o51I8qHin","Santana, Chad Kroeger"
spotify:artist:7Kkx4dACo6kFSeT9wjfVA5,Raspberries
"spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:4kYSro6naA4h99UJvo89HB","Maroon 5, Cardi B"
"spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Hardwell, Jason Derulo"
"spotify:artist:4FtSnMlCVxCswABUmdhwpm, spotify:artist:0vn7UBvSQECKJm2817Yf1P","Carly Simon, James Taylor"
spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel
"spotify:artist:0ZRBa9pTfhhCsJW95F1ugg, spotify:artist:69YKwunlA0xl2yMS12cyMu","Yall, Gabriela Richardson"
spotify:artist:01WjpKiWVNurV5hjIadB8C,Filter
spotify:artist:28y6CyJNkGNjJQKrlx4AmN,HRVY
spotify:artist:17nxEt3oZte3eUuVio6W55,Larry Hall
spotify:artist:2ohOQrrh4DH64UbVA9D6sr,Mark Williams
spotify:artist:0orxtneN4LcJWNxbLXtMZu,Ron Holden
"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:4ScCswdRlyA23odg9thgIO","Clean Bandit, Jess Glynne"
spotify:artist:1NFdLYtu29c6NKzd49BdEd,ELAZ
spotify:artist:7GbjN1ab1LJcJV2JOhTqBK,Lee Marvin
spotify:artist:02seUFsFQP7TH4hLrTj77o,Nathaniel Rateliff & The Night Sweats
spotify:artist:1kmmvExwG8zvYSADt6V09T,The Panics
"spotify:artist:0kJMPTXq7h3ztpDukSx5iD, spotify:artist:50NoVNy9GU1lCrDV8iGpyu, spotify:artist:6lHL3ubAMgSasKjNqKb8HF","Pras, Ol' Dirty Bastard, Mýa"
"spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:1qUjOF5fzrpoNycD36b2jZ","P!nk, Nate Ruess"
"spotify:artist:6L1XC7NrmgWRlwAeLJvVtA, spotify:artist:5fiYAV2DWASxAUKDq7Gbe9","Sam Fischer, Luca Schreiner"
"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","David Guetta, Kelly Rowland"
spotify:artist:5bdgb81IJMXag724quaNSA,Acker Bilk
spotify:artist:07jJQhIBd8ZqVUdgiwPqdQ,Alias
"spotify:artist:3e7awlrlDSwF3iM0WBjGMp, spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Little Mix, Saweetie"
"spotify:artist:4D75GcNG95ebPtNvoNVXhz, spotify:artist:2d6W4cnC5XsVOaxtgaj9hA","AFROJACK, Eva Simons"
spotify:artist:1xSSjJrKTO2ZNPU81uLtmI,Bliss n Eso
"spotify:artist:15GGbJKqC6w0VYyAJtjej6, spotify:artist:09LlecobtUel9NZrpJnHVr","Fatman Scoop, The Crooklyn Clan"
"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:6MF9fzBmfXghAz953czmBC, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","David Guetta, Taio Cruz, Ludacris"
spotify:artist:4nCzT3o7lMgCWBcmdwCMsT,Default
spotify:artist:2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso
spotify:artist:0OuSnRyi1OkLPkR4AqzJwi,Carolina Liar
"spotify:artist:5pUo3fmmHT8bhCyHE52hA6, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","Liam Payne, J Balvin"
spotify:artist:6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan
spotify:artist:6fvN9GmMCVKb5LY0WsnjFP,Nazareth
spotify:artist:4apX9tIeHb85yPyy4F6FJG,Wild Cherry
spotify:artist:31DXlldabwPHwu6dYevuzK,Simian Mobile Disco
"spotify:artist:12GJlFZUjiXCTtnuwKdrX6, spotify:artist:1Xc3WbacoW8ISqReb7Hjpj, spotify:artist:05xxLdPO9nWAK3O3rH8Mvw","Mickie James, Chapel Hart, Zaheer"
spotify:artist:5Z7pOsavFP8sACkWxYHMW1,Big Pig
spotify:artist:5MspMQqdVbdwP6ax3GXqum,Annie Lennox
"spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Kygo, Selena Gomez"
spotify:artist:5uxkcHbgyNbyzq1nyChvCa,Sandie Shaw
spotify:artist:4iRZAbYvBqnxrbs6K25aJ7,The Dave Brubeck Quartet
spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against
"spotify:artist:2RnDmyX1zzOkK5Cj9QPhMq, spotify:artist:7FhrJLDe6bQ0Hqt9Wf7zXh","L D R U, Paige IV"
spotify:artist:1xbffduk2SYqON9nXu6jLt,The Cookies
spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Audioslave
spotify:artist:6SsTlCsuCYleNza6xGwynu,Agnes
spotify:artist:78SZetGidiOyErFwdWTmgQ,Emilio Pericoli
"spotify:artist:6V92xGMFMr4619y6ZvEUFR, spotify:artist:3PFXkVDrL495eCxfaMZd1F","Tommy Boyce, Bobby Hart"
"spotify:artist:6GI52t8N5F02MxU0g5U69P, spotify:artist:32zks9ovi0IExzUd1C7W6o","Santana, Steven Tyler"
"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:3s73tswJycj6HTBNNN393z","Pitbull, John Ryan"
"spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:23LbwefIODbyGdRbAz3urj","T-Pain, Yung Joc"
spotify:artist:3S34Unhn5yRcaH5K9aU5Et,Candi Staton
spotify:artist:1QUKNp0QR0SOSmYjoROBKR,Lawrence Reynolds
"spotify:artist:0hEurMDQu99nJRq8pTxO14, spotify:artist:6jJ0s89eD6GaHleKKya26X","John Mayer, Katy Perry"
spotify:artist:4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt
"spotify:artist:0AEbDFXbsssoSoC3pj91eq, spotify:artist:25MNkA39C5jjxApUl812ic","Room 5, Oliver Cheatham"
spotify:artist:5rkVyNGXEgeUqKkB5ccK83,Ashanti
spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth\, Wind & Fire"
spotify:artist:2vaRrv3i7PDOXPEue24qe5,Hot Butter
spotify:artist:0LC7NokdNKQaBjwu5xaFjO,Chris Sebastian
spotify:artist:7gYnCef01fcPbk3QiFRIGF,The Midnight Beast
"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:2iUbk5KhZYZt4CRvWbwb7S","Pitbull, Flo Rida, LunchMoney Lewis"
spotify:artist:7jbqQykxJ43VH0e0E3duGG,Dreamworld
spotify:artist:1EN7GOzx8aDpiIbVVmQaaC,Ann Lee
spotify:artist:1rCIEwPp5OnXW0ornlSsRl,Metric
spotify:artist:1JAZUvzwY3L4SjbPrUPPJE,Pauline Pantsdown
"spotify:artist:6NFyaN9PMCDZ3LKxGwHAXt, spotify:artist:7r2uG6BlFXKcwmh9ItqlII","Illy, Wrabel"
spotify:artist:4O8NcI06slOnzcloI95qfe,John Phillips
"spotify:artist:5vCOdeiQt9LyzdI87kt5Sh, spotify:artist:1KYt3TMGpa1LtVi0m2A0F9","AronChupa, Little Sis Nora"
spotify:artist:2lolQgalUvZDfp5vvVtTYV,Tony Bennett
"spotify:artist:5yOgC3E384In3i7EN80axR, spotify:artist:5YfHAR9oWkNkUFcqjHfyWn","Will Smith introducing TRÂ-KNOX, Traknox"
spotify:artist:6nyPukAfVahGdHwAm0yStT,Ross D. Wylie
spotify:artist:45EO3JqkfiBrUYDWcTDge0,Springwater
spotify:artist:09dDdtfi4mWLdC2BHOrIrl,Terry Jacks
spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas
"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:0fA0VVWsXO9YnASrzqfmYu","David Guetta, Kid Cudi"
"spotify:artist:2O0Hw1WSMbskB5tD9aWah3, spotify:artist:3vFFK9T74YkzeNYkNvjGLl","The Stylistics, Russell Thompkins\, Jr."
"spotify:artist:1EVWYRr2obCRDoSoD6KSuM, spotify:artist:0TnOYISbd1XYRBk9myaseg","Havana Brown, Pitbull"
spotify:artist:568ZhdwyaiCyOGJRtNYhWf,Deep Purple
spotify:artist:12Kgt2eahvxNWhD5PnSUde,Mary Mary
"spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez"
spotify:artist:1gVvCzqQy5epTJcFNwWJ37,Jewel Akens
spotify:artist:4I0kvGngwrJFy1ngs6fzqZ,Claudine Clark
"spotify:artist:6MF9fzBmfXghAz953czmBC, spotify:artist:0TnOYISbd1XYRBk9myaseg","Taio Cruz, Pitbull"
spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Coi Leray
spotify:artist:0o5Y1P7CE982DXxW28v3H8,Scott English
"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:6oMuImdp5ZcFhWP0ESe6mG","Calvin Harris, Frank Ocean, Migos"
spotify:artist:1vkJFCwstOoJO7yQ4lTtLK,Paris Hilton
spotify:artist:6Dxf1ZaJBrpbumiqTTnlIH,Taco
"spotify:artist:5H6xmHXjsq98NLbEjuE29f, spotify:artist:4H1PNuHElBLVok0lnYMrRb","NEIKED, Dyo"
spotify:artist:3aQeKQSyrW4qWr35idm0cy,T-Pain
"spotify:artist:3KDpcZPHxvsaVk5PReoGqh, spotify:artist:4aP1lp10BRYZO658B2NwkG, spotify:artist:479Yp6DvyXoIaCssAxB4QR, spotify:artist:6pgLxFqJE6Wm9wWyM2iFEn","Tim Rice, Andrew Lloyd Webber, Murray Head, The Trinidad Singers"
spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party
spotify:artist:5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals
spotify:artist:2O7qtwbMUKIK1Va8EF48Pr,Kids In The Kitchen
spotify:artist:677sHrkjhB7IP4YwjzZyc4,Last Dinosaurs
spotify:artist:6OiHleP2bHM18dXq4aZQWt,The Coral
spotify:artist:5PVlrxc9rQMfzZACGYv2Ns,Larry Finnegan
spotify:artist:6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel
"spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Kygo, Ellie Goulding"
spotify:artist:0CdjGDoP2UyhV0pXKeSaPU,The Firm
"spotify:artist:3MdG05syQeRYPPcClLaUGl, spotify:artist:3RwQ26hR2tJtA8F9p2n7jG","Diana Ross, The Temptations"
spotify:artist:0eu0y7eJ5NMo07NEQEIq1V,Black
spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,Lou Bega
"spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","Cardi B, Bad Bunny, J Balvin"
spotify:artist:7Cm4VBm1trDn5A3CWbzDVl,Max Bygraves
spotify:artist:6lLYZf9GpSq6Pf09g2N2xK,Wreckx-N-Effect
"spotify:artist:2mxe0TnaNL039ysAj51xPQ, spotify:artist:02JTFUpX3CgLWXNKEXIvcb","R. Kelly, Public Announcement"
"spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:13ubrt8QOOCPljQ2FL1Kca","Selena Gomez, A$AP Rocky"
"spotify:artist:7keGfmQR4X5w0two1xKZ7d, spotify:artist:2FsZnS8gQ8jG1HGnPYNlm9","Kungs, Jamie N Commons"
"spotify:artist:00Ja3YjvU4DYCHWt6cPs42, spotify:artist:1LLc1LysYwIKPmcDVfrdMn","Jolyon Petch, Reigan"
spotify:artist:77TQ5Xo9760Kft1sIEPGPS,Kate Alexa
spotify:artist:4JGuGmGbuR0IenXlKVLXRN,Lynsey De Paul
"spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Fifth Harmony, Gucci Mane"
spotify:artist:0J7U24vlOOIeMpuaO6Q85A,LP
spotify:artist:5MouCg6ta7zAxsfMEbc1uh,OMI
spotify:artist:3Z1tibPKhUYWCno0IYicCN,John Parr
spotify:artist:5T5nmu5zNxNJHGdWMfcUkx,Paul Lekakis
spotify:artist:2DYDFBqoaBP2i9XrTGpOgF,Naeleck
spotify:artist:3Fx75oiItjxMWuSA1mkMmy,Near Mrs
"spotify:artist:1bj5GrcLom5gZFF5t949Xl, spotify:artist:7C64wNX3howEFZjAYRKsfP, spotify:artist:4qBgvVog0wzW75IQ48mU7v","Martin Solveig, The Cataracs, KYLE"
spotify:artist:2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.
spotify:artist:7r993rArgKraCkh8w4Wszl,Ian Dury & The Blockheads
spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S
spotify:artist:601893mmW5hl1FBOykWZHG,Deborah Cox
spotify:artist:1r38C6nsC5srBtvXRLWRmg,Hot Action Cop
spotify:artist:1xrvnT8IPYpS6iOkAq8tLt,Hayley Warner
spotify:artist:3sgUnR8TF35euWEV07RPyO,Thelma Houston
spotify:artist:7GHomDn4a8u8k0AlUTwBWQ,Bob Luman
spotify:artist:5ziVRv2caoBDNG2fythJ2n,Burton Cummings
spotify:artist:6ezM4BqULQLDsGC3i4Xan1,Mississippi
"spotify:artist:7bXgB6jMjp9ATFy66eO08Z, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Chris Brown, Justin Bieber"
spotify:artist:60rpJ9SgigSd16DOAG7GSa,Billy Ray Cyrus
"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:4xQ2BGOBUXgjxO2PAhrIyS","Calvin Harris, Ayah Marar"
spotify:artist:3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd
spotify:artist:7dNsHhGeGU5MV01r06O8gK,Patsy Cline
spotify:artist:0Zule6oLStQ3YN5ojc2hlU,Zeek Power
"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:4WN5naL3ofxrVBgFpguzKo","Ed Sheeran, Rudimental"
"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:21WS9wngs9AqFckK7yYJPM","Ed Sheeran, Chance the Rapper, PnB Rock"
"spotify:artist:3AuMNF8rQAKOzjYppFNAoB, spotify:artist:46voK5iyMXDdkDpxDgfj2B","Kelly Rowland, Travis McCoy"
spotify:artist:5r0O4LLn9wHEuYxKmGzUB5,Sgt. Barry Sadler
"spotify:artist:7HkdQ0gt53LP4zmHsL0nap, spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","Ella Mai, John Legend"
spotify:artist:3nUbzTTtP2w4HqvT5y5vkV,The Griswolds
"spotify:artist:4vD6SOCmjO6xkPIzjRrQhK, spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:5bv5RplEOwdCvhq0EILh9E","Qwote, Pitbull, Lucenzo"
"spotify:artist:4Q6nIcaBED8qUel8bBx6Cr, spotify:artist:7uMh23xWiuR7zsNkuNcm2G","Jax Jones, MNEK"
"spotify:artist:5pUo3fmmHT8bhCyHE52hA6, spotify:artist:0VRj0yCOv2FXJNP47XQnx5","Liam Payne, Quavo"
spotify:artist:3kpwO5KGhMeWcWq6MiGVXN,Things Of Stone and Wood
spotify:artist:7aXDGr3cUBmH2Kx1yBC7Ux,Love Affair
spotify:artist:0l7TxYWNUtEgWocjz8IaOt,The Equals
"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0IROOdQ2fQUcoaEPqt1Isg","Calvin Harris, Florence Welch"
"spotify:artist:6rHWAH6F4mr2AViSxMV673, spotify:artist:4pADjHPWyrlAF0FA7joK2H","Jessica Mauboy, Jay Sean"
spotify:artist:62BcWP4fzR8axESibNQEhs,Butthole Surfers
spotify:artist:2wQyX5625x6IGls8zLLHMB,Barbara Lynn
spotify:artist:5T367l9J8qiud4dRobcgnz,The Glitter Band
spotify:artist:5Ao1vYvPBQUjsfPbPHQPhZ,Merrilee Rush
"spotify:artist:3hv9jJF3adDNsBSIQDqcjp, spotify:artist:2Lt4GKzyW3WOMf3wvPDszQ","Mark Ronson, Kevin Parker"
spotify:artist:0a1BmEq1mZ5ufKMC2fsziR,The Tymes
"spotify:artist:4Wjf8diP59VmPG7fi4y724, spotify:artist:4bU685oayr3KvaP4qdoYdu, spotify:artist:3yDIp0kaq9EFKe07X1X2rz","Cedric Gervais, Franklin, Nile Rodgers"
"spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0VRj0yCOv2FXJNP47XQnx5, spotify:artist:1anyVhU62p31KFi8MEzkbf","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper"
spotify:artist:6eAwF1ZzHVQjE3BABAlf1H,Supernaut
spotify:artist:06eBN3VHAkzsUjtIYSztqj,Freedom Under XRay
spotify:artist:2u6qHMpQaE48aowjWKJeCM,Choirboys
spotify:artist:1eAsLHhN9eQnxU446lhCkR,Jeremy Jordan
spotify:artist:1I5Cu7bqjkRg85idwYsD91,Duane Eddy
"spotify:artist:3AQRLZ9PuTAozP28Skbq8V, spotify:artist:085pc2PYOi8bGKj0PNjekA","The Script, will.i.am"
"spotify:artist:4ScCswdRlyA23odg9thgIO, spotify:artist:4Q6nIcaBED8qUel8bBx6Cr","Jess Glynne, Jax Jones"
spotify:artist:5x9DWz6SpEVu9NgL8aktm2,Long John Baldry
spotify:artist:2hrfuB0LtVmFZ6MvPMIHTK,Russell Watson
spotify:artist:5BXtjft527FfVIZHpBRXns,Drummond
spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON
spotify:artist:2MGJBRRGEj9m6MxJIq7fLn,George Baker Selection
spotify:artist:2s7Oijd4mFGgEkhYJtf3sJ,Shane Codd
spotify:artist:2E19mfEFhCr6UgZUYJGOEW,Katy Tiz
"spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Ariana Grande, Justin Bieber"
spotify:artist:01PZH8MrTxfgfTXNqpMRjG,Hank Ballard & The Midnighters
spotify:artist:6Jrj26oAY96EEC2lqC6fua,Squeeze
"spotify:artist:7DZDByO8dEuOb1V5JcJPfI, spotify:artist:6VTladttdVHzolv7aq6Q5B","Brian Cadd, The Bootleg Family Band"
spotify:artist:6Tz0QRoe083BcOo2YbG9lV,Nena
"spotify:artist:4d3yvTptO48nOYTPBcPFZC, spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Eve, Alicia Keys"
spotify:artist:4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin
"spotify:artist:7bXgB6jMjp9ATFy66eO08Z, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Chris Brown, Young Thug"
"spotify:artist:1jpQ5Xepnpx5YAqKQITP4A, spotify:artist:4wfoAaFRdaZdrn782iDlCD","StoneBridge, Therese"
spotify:artist:7jZM5w05mGhw6wTB1okhD9,ATB
spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard
"spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake"
"spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:5CiGnKThu5ctn9pBxv7DGa","Justin Bieber, benny blanco"
spotify:artist:60vX3zLcdKRXvKLITVh5Df,Melanie C
"spotify:artist:5ndkK3dpZLKtBklKjxNQwT, spotify:artist:0du5cEVh5yTK9QJze8zA0C","B.o.B, Bruno Mars"
spotify:artist:2VcnJAwkrzgnZ1iEJ1b0ml,Matt Scullion
"spotify:artist:6SrgAoiB3kJykClWuB96rl, spotify:artist:35WtNW9k0NYMVOx29rjl6p, spotify:artist:5jFdhCEVOE107l9CFXKfpD","DR., Kaelo Mula, Big Steppa"
"spotify:artist:2MqhkhX4npxDZ62ObR5ELO, spotify:artist:5M0fvL9GMc2zTuIIQwresj","Hoobastank, Vanessa Amorosi"
spotify:artist:05sRO4JdAtJGyZQOTb6kSL,Sam The Sham & The Pharaohs
